f0x,f0y,f1x,f1y,f2x,f2y,f3x,f3y,roll,pitch,label
-44.23,30.75,-66.87,7.42,-60.62,-10.91,-68.76,0.32,55.06,-2.4,5
-44.23,30.75,-69.16,5.62,-60.62,-10.91,-68.76,0.32,54.21,-2.49,5
-44.23,30.75,-69.16,5.62,-60.31,-5.58,-68.76,0.32,52.62,-1.73,5
-44.23,30.75,-69.16,5.62,-60.31,-5.58,-75.86,-0.2,51.6,-1.03,5
-47.57,32.18,-69.16,5.62,-60.31,-5.58,-75.86,-0.2,50.37,-0.64,5
-47.57,32.18,-76.06,5.14,-60.31,-5.58,-75.86,-0.2,48.65,-0.18,5
-47.57,32.18,-76.06,5.14,-56.83,-4.03,-75.86,-0.2,47.92,-0.28,5
-47.57,32.18,-76.06,5.14,-56.83,-4.03,-77.99,3.69,46.14,0.68,5
-49.53,31.73,-76.06,5.14,-56.83,-4.03,-77.99,3.69,44.99,1.07,5
-49.53,31.73,-74.44,7.1,-56.83,-4.03,-77.99,3.69,43.8,1.35,5
-49.53,31.73,-74.44,7.1,-51.99,0.17,-77.99,3.69,43.14,1.76,5
-49.53,31.73,-74.44,7.1,-51.99,0.17,-76.57,3.85,42.26,2.07,5
-49.07,32.14,-74.44,7.1,-51.99,0.17,-76.57,3.85,41.82,2.29,5
-49.07,32.14,-74.34,6.61,-51.99,0.17,-76.57,3.85,41.73,2.35,5
-49.07,32.14,-74.34,6.61,-50.54,1.95,-76.57,3.85,41.02,2.38,5
-49.07,32.14,-74.34,6.61,-50.54,1.95,-76.44,4.0,40.73,2.64,5
-50.69,30.62,-74.34,6.61,-50.54,1.95,-76.44,4.0,40.68,2.44,5
-50.69,30.62,-74.51,5.6,-50.54,1.95,-76.44,4.0,40.75,2.28,5
-50.69,30.62,-74.51,5.6,-52.0,0.4,-76.44,4.0,40.65,2.14,5
-50.69,30.62,-74.51,5.6,-52.0,0.4,-76.48,2.97,40.82,2.25,5
-49.24,32.23,-74.51,5.6,-52.0,0.4,-76.48,2.97,41.67,2.79,5
-49.24,32.23,-69.65,11.76,-52.0,0.4,-76.48,2.97,44.92,3.72,5
-49.24,32.23,-69.65,11.76,-55.01,-2.79,-76.48,2.97,46.07,2.85,5
-49.24,32.23,-69.65,11.76,-55.01,-2.79,-73.31,1.69,47.68,0.34,5
-46.3,32.46,-69.65,11.76,-55.01,-2.79,-73.31,1.69,48.48,-0.51,5
-46.3,32.46,-75.11,3.98,-55.01,-2.79,-73.31,1.69,49.05,0.07,5
-46.3,32.46,-75.11,3.98,-59.29,-2.92,-73.31,1.69,50.04,1.98,5
-46.3,32.46,-75.11,3.98,-59.29,-2.92,-78.94,-0.74,49.55,1.43,5
-45.36,32.13,-75.11,3.98,-59.29,-2.92,-78.94,-0.74,49.97,-0.04,5
-45.36,32.13,-69.74,11.28,-59.29,-2.92,-78.94,-0.74,49.97,1.13,5
-45.36,32.13,-69.74,11.28,-54.96,-9.36,-78.94,-0.74,48.95,1.85,5
-45.36,32.13,-69.74,11.28,-54.96,-9.36,-68.98,10.29,48.54,1.92,5
-46.63,34.64,-69.74,11.28,-54.96,-9.36,-68.98,10.29,47.95,3.25,5
-46.63,34.64,-70.61,10.63,-54.96,-9.36,-68.98,10.29,45.64,3.52,5
-46.63,34.64,-70.61,10.63,-58.97,-0.82,-68.98,10.29,45.42,2.94,5
-46.63,34.64,-70.61,10.63,-58.97,-0.82,-73.52,7.51,46.3,3.38,5
-45.8,34.89,-70.61,10.63,-58.97,-0.82,-73.52,7.51,45.74,3.51,5
-45.8,34.89,-74.67,6.67,-58.97,-0.82,-73.52,7.51,44.52,3.66,5
-45.8,34.89,-74.67,6.67,-55.78,1.69,-73.52,7.51,44.51,3.81,5
-45.8,34.89,-74.67,6.67,-55.78,1.69,-75.52,5.98,44.64,4.13,5
-48.04,32.5,-74.67,6.67,-55.78,1.69,-75.52,5.98,44.45,4.3,5
-48.04,32.5,-70.4,10.92,-55.78,1.69,-75.52,5.98,44.56,4.34,5
-48.04,32.5,-70.4,10.92,-56.93,-0.59,-75.52,5.98,44.66,4.38,5
-48.04,32.5,-70.4,10.92,-56.93,-0.59,-75.57,5.63,44.88,4.38,5
-47.37,33.47,-70.4,10.92,-56.93,-0.59,-75.57,5.63,44.62,4.41,5
-47.37,33.47,-72.45,8.82,-56.93,-0.59,-75.57,5.63,44.5,4.32,5
-47.37,33.47,-72.45,8.82,-56.85,-0.96,-75.57,5.63,44.4,4.32,5
-47.37,33.47,-72.45,8.82,-56.85,-0.96,-75.02,5.44,45.24,4.15,5
-46.82,33.66,-72.45,8.82,-56.85,-0.96,-75.02,5.44,45.51,4.15,5
-46.82,33.66,-71.0,10.38,-56.85,-0.96,-75.02,5.44,46.42,4.11,5
-46.82,33.66,-71.0,10.38,-58.17,-1.33,-75.02,5.44,46.38,4.07,5
-46.82,33.66,-71.0,10.38,-58.17,-1.33,-74.49,5.86,46.87,3.91,5
-45.77,34.93,-71.0,10.38,-58.17,-1.33,-74.49,5.86,46.92,3.86,5
-45.77,34.93,-71.58,9.08,-58.17,-1.33,-74.49,5.86,47.21,3.87,5
-45.77,34.93,-71.58,9.08,-60.34,-1.49,-74.49,5.86,48.0,3.58,5
-45.77,34.93,-71.58,9.08,-60.34,-1.49,-73.85,3.51,48.36,3.43,5
-44.39,34.76,-71.58,9.08,-60.34,-1.49,-73.85,3.51,49.22,3.27,5
-44.39,34.76,-70.28,9.75,-60.34,-1.49,-73.85,3.51,49.55,3.36,5
-44.39,34.76,-70.28,9.75,-62.63,-1.97,-73.85,3.51,50.27,3.47,5
-44.39,34.76,-70.28,9.75,-62.63,-1.97,-71.35,6.45,50.38,3.51,5
-43.99,34.45,-70.28,9.75,-62.63,-1.97,-71.35,6.45,50.56,3.5,5
-43.99,34.45,-70.55,9.8,-62.63,-1.97,-71.35,6.45,50.86,3.57,5
-43.99,34.45,-70.55,9.8,-63.13,-2.35,-71.35,6.45,51.03,3.64,5
-43.99,34.45,-70.55,9.8,-63.13,-2.35,-69.8,6.29,51.56,3.71,5
-43.89,34.71,-70.55,9.8,-63.13,-2.35,-69.8,6.29,51.53,3.83,5
-43.89,34.71,-69.44,10.12,-63.13,-2.35,-69.8,6.29,51.35,3.87,5
-43.89,34.71,-69.44,10.12,-63.01,-1.61,-69.8,6.29,51.42,3.9,5
-43.89,34.71,-69.44,10.12,-63.01,-1.61,-70.58,5.72,51.5,3.96,5
-43.42,35.36,-69.44,10.12,-63.01,-1.61,-70.58,5.72,51.77,3.91,5
-43.42,35.36,-68.22,10.76,-63.01,-1.61,-70.58,5.72,51.76,3.95,5
-43.42,35.36,-68.22,10.76,-63.36,-1.83,-70.58,5.72,51.88,3.91,5
-43.42,35.36,-68.22,10.76,-63.36,-1.83,-70.55,5.95,51.84,3.92,5
-43.78,34.8,-68.22,10.76,-63.36,-1.83,-70.55,5.95,51.89,3.96,5
-43.78,34.8,-68.35,10.68,-63.36,-1.83,-70.55,5.95,51.97,3.97,5
-43.78,34.8,-68.35,10.68,-63.07,-1.87,-70.55,5.95,52.01,4.0,5
-43.78,34.8,-68.35,10.68,-63.07,-1.87,-70.36,5.81,52.06,3.97,5
-42.73,35.77,-68.35,10.68,-63.07,-1.87,-70.36,5.81,52.11,3.95,5
-42.73,35.77,-68.85,10.29,-63.07,-1.87,-70.36,5.81,52.37,3.91,5
-42.73,35.77,-68.85,10.29,-64.36,-2.35,-70.36,5.81,52.49,3.89,5
-42.73,35.77,-68.85,10.29,-64.36,-2.35,-69.91,5.84,52.47,3.89,5
-42.29,35.88,-68.85,10.29,-64.36,-2.35,-69.91,5.84,52.51,3.91,5
-42.29,35.88,-69.16,9.87,-64.36,-2.35,-69.91,5.84,52.49,3.9,5
-42.29,35.88,-69.16,9.87,-63.84,-1.85,-69.91,5.84,52.34,3.85,5
-42.29,35.88,-69.16,9.87,-63.84,-1.85,-69.34,5.94,52.42,3.86,5
-42.85,35.69,-69.16,9.87,-63.84,-1.85,-69.34,5.94,52.38,3.87,5
-42.85,35.69,-68.06,10.76,-63.84,-1.85,-69.34,5.94,52.39,3.87,5
-42.85,35.69,-68.06,10.76,-64.0,-2.51,-69.34,5.94,52.4,3.9,5
-42.85,35.69,-68.06,10.76,-64.0,-2.51,-70.11,6.33,52.4,3.89,5
-42.93,35.68,-68.06,10.76,-64.0,-2.51,-70.11,6.33,52.33,3.91,5
-42.93,35.68,-68.11,10.94,-64.0,-2.51,-70.11,6.33,52.27,3.93,5
-42.93,35.68,-68.11,10.94,-64.47,-1.94,-70.11,6.33,52.29,3.96,5
-42.93,35.68,-68.11,10.94,-64.47,-1.94,-69.55,5.6,52.11,3.91,5
-43.58,35.19,-68.11,10.94,-64.47,-1.94,-69.55,5.6,51.82,3.92,5
-43.58,35.19,-68.59,10.49,-64.47,-1.94,-69.55,5.6,51.77,3.9,5
-43.58,35.19,-68.59,10.49,-63.61,-2.16,-69.55,5.6,51.78,3.95,5
-43.58,35.19,-68.59,10.49,-63.61,-2.16,-70.57,6.32,51.59,3.97,5
-43.56,34.91,-68.59,10.49,-63.61,-2.16,-70.57,6.32,50.97,3.96,5
-43.56,34.91,-70.49,9.66,-63.61,-2.16,-70.57,6.32,50.75,3.93,5
-43.56,34.91,-70.49,9.66,-60.78,-1.22,-70.57,6.32,49.79,3.88,5
-43.56,34.91,-70.49,9.66,-60.78,-1.22,-71.42,5.95,49.83,3.98,5
-44.71,34.83,-70.49,9.66,-60.78,-1.22,-71.42,5.95,49.62,3.99,5
-44.71,34.83,-70.68,9.56,-60.78,-1.22,-71.42,5.95,49.59,3.97,5
-44.71,34.83,-70.68,9.56,-61.91,-1.03,-71.42,5.95,49.66,3.99,5
-44.71,34.83,-70.68,9.56,-61.91,-1.03,-72.04,5.97,49.71,4.0,5
-44.48,34.61,-70.68,9.56,-61.91,-1.03,-72.04,5.97,49.72,3.96,5
-44.48,34.61,-69.4,10.74,-61.91,-1.03,-72.04,5.97,49.8,3.94,5
-44.48,34.61,-69.4,10.74,-61.6,-1.78,-72.04,5.97,49.94,3.99,5
-44.48,34.61,-69.4,10.74,-61.6,-1.78,-71.77,5.44,50.08,4.1,5
-43.96,35.31,-69.4,10.74,-61.6,-1.78,-71.77,5.44,49.99,4.06,5
-43.96,35.31,-70.07,10.11,-61.6,-1.78,-71.77,5.44,49.93,4.06,5
-43.96,35.31,-70.07,10.11,-61.01,-1.67,-71.77,5.44,49.93,3.92,5
-43.96,35.31,-70.07,10.11,-61.01,-1.67,-72.46,5.66,49.91,3.93,5
-44.54,34.44,-70.07,10.11,-61.01,-1.67,-72.46,5.66,50.0,3.92,5
-44.54,34.44,-68.96,11.66,-61.01,-1.67,-72.46,5.66,49.95,3.93,5
-44.54,34.44,-68.96,11.66,-60.34,-1.42,-72.46,5.66,49.69,3.97,5
-44.54,34.44,-68.96,11.66,-60.34,-1.42,-70.45,8.48,49.72,4.18,5
-42.52,37.48,-68.96,11.66,-60.34,-1.42,-70.45,8.48,49.74,4.66,5
-42.52,37.48,-67.72,12.44,-60.34,-1.42,-70.45,8.48,49.91,5.71,5
-42.52,37.48,-67.72,12.44,-66.2,4.25,-70.45,8.48,49.88,5.81,5
-42.52,37.48,-67.72,12.44,-66.2,4.25,-70.93,2.81,50.23,4.1,5
-47.89,33.27,-67.72,12.44,-66.2,4.25,-70.93,2.81,51.33,3.67,5
-47.89,33.27,-71.92,8.95,-66.2,4.25,-70.93,2.81,52.55,3.51,5
-47.89,33.27,-71.92,8.95,-60.54,-4.92,-70.93,2.81,52.76,3.19,5
-47.89,33.27,-71.92,8.95,-60.54,-4.92,-70.66,5.52,52.81,2.69,5
-42.8,35.86,-71.92,8.95,-60.54,-4.92,-70.66,5.52,52.82,3.6,5
-42.8,35.86,-72.78,4.38,-60.54,-4.92,-70.66,5.52,53.31,2.86,5
-42.8,35.86,-72.78,4.38,-62.79,-5.73,-70.66,5.52,54.2,0.0,5
-42.8,35.86,-72.78,4.38,-62.79,-5.73,-71.3,-1.78,54.87,-0.25,5
-47.14,27.57,-72.78,4.38,-62.79,-5.73,-71.3,-1.78,54.12,-3.37,5
-47.14,27.57,-66.6,2.49,-62.79,-5.73,-71.3,-1.78,55.34,-3.38,5
-47.14,27.57,-66.6,2.49,-65.11,-8.19,-71.3,-1.78,55.83,-2.12,5
-47.14,27.57,-66.6,2.49,-65.11,-8.19,-71.15,0.85,54.7,-0.92,5
-41.04,35.45,-66.6,2.49,-65.11,-8.19,-71.15,0.85,55.6,-0.2,5
-41.04,35.45,-64.01,2.54,-65.11,-8.19,-71.15,0.85,57.89,-1.33,5
-41.04,35.45,-64.01,2.54,-62.12,-11.43,-71.15,0.85,57.53,-3.54,5
-41.04,35.45,-64.01,2.54,-62.12,-11.43,-68.26,-1.47,57.82,-4.24,5
-45.9,27.61,-64.01,2.54,-62.12,-11.43,-68.26,-1.47,58.07,-4.72,5
-45.9,27.61,-65.77,5.02,-62.12,-11.43,-68.26,-1.47,58.32,-4.7,5
-45.9,27.61,-65.77,5.02,-62.4,-15.75,-68.26,-1.47,59.65,-3.65,5
-45.9,27.61,-65.77,5.02,-62.4,-15.75,-62.41,-2.4,60.5,-4.19,5
-43.38,29.64,-65.77,5.02,-62.4,-15.75,-62.41,-2.4,61.2,-4.24,5
-43.38,29.64,-62.5,3.83,-62.4,-15.75,-62.41,-2.4,61.5,-4.02,5
-43.38,29.64,-62.5,3.83,-59.54,-8.74,-62.41,-2.4,61.54,-3.55,5
-43.38,29.64,-62.5,3.83,-59.54,-8.74,-62.34,0.66,59.06,-3.44,5
-46.83,27.74,-62.5,3.83,-59.54,-8.74,-62.34,0.66,59.46,-3.7,5
-46.83,27.74,-68.06,5.09,-59.54,-8.74,-62.34,0.66,59.14,-4.81,5
-46.83,27.74,-68.06,5.09,-60.62,-11.77,-62.34,0.66,59.24,-5.3,5
-46.83,27.74,-68.06,5.09,-60.62,-11.77,-66.19,-2.0,60.16,-5.32,5
-45.3,26.57,-68.06,5.09,-60.62,-11.77,-66.19,-2.0,60.99,-5.6,5
-45.3,26.57,-62.15,1.27,-60.62,-11.77,-66.19,-2.0,62.31,-6.26,5
-45.3,26.57,-62.15,1.27,-52.91,-22.79,-66.19,-2.0,63.3,-6.58,5
-45.3,26.57,-62.15,1.27,-52.91,-22.79,-57.16,-3.78,62.29,-6.25,5
-41.58,30.89,-62.15,1.27,-52.91,-22.79,-57.16,-3.78,61.89,-4.83,5
-41.58,30.89,-65.91,4.53,-52.91,-22.79,-57.16,-3.78,60.97,-3.84,5
-41.58,30.89,-65.91,4.53,-64.71,-2.45,-57.16,-3.78,58.49,-1.12,5
-41.58,30.89,-65.91,4.53,-64.71,-2.45,-71.35,-1.26,57.19,-0.13,5
-49.27,31.47,-65.91,4.53,-64.71,-2.45,-71.35,-1.26,54.71,-0.71,5
-49.27,31.47,-73.19,7.89,-64.71,-2.45,-71.35,-1.26,50.71,0.58,5
-49.27,31.47,-73.19,7.89,-55.66,1.24,-71.35,-1.26,49.39,1.77,5
-49.27,31.47,-73.19,7.89,-55.66,1.24,-77.88,4.17,46.13,2.24,5
-49.48,31.42,-73.19,7.89,-55.66,1.24,-77.88,4.17,45.49,2.31,5
-49.48,31.42,-73.96,7.18,-55.66,1.24,-77.88,4.17,44.66,2.09,5
-49.48,31.42,-73.96,7.18,-55.4,-0.65,-77.88,4.17,44.64,2.29,5
-49.48,31.42,-73.96,7.18,-55.4,-0.65,-76.33,4.9,44.75,2.56,5
-48.91,31.83,-73.96,7.18,-55.4,-0.65,-76.33,4.9,44.65,2.49,5
-48.91,31.83,-73.55,7.73,-55.4,-0.65,-76.33,4.9,44.61,2.16,5
-48.91,31.83,-73.55,7.73,-54.94,0.07,-76.33,4.9,44.77,2.16,5
-48.91,31.83,-73.55,7.73,-54.94,0.07,-77.77,2.66,45.07,2.29,5
-49.03,31.84,-73.55,7.73,-54.94,0.07,-77.77,2.66,44.85,2.16,5
-49.03,31.84,-76.17,5.13,-54.94,0.07,-77.77,2.66,44.69,1.65,5
-49.03,31.84,-76.17,5.13,-54.2,-0.6,-77.77,2.66,44.74,1.51,5
-49.03,31.84,-76.17,5.13,-54.2,-0.6,-76.25,4.91,44.89,2.37,5
-47.18,33.99,-76.17,5.13,-54.2,-0.6,-76.25,4.91,45.3,2.75,5
-47.18,33.99,-73.77,2.58,-54.2,-0.6,-76.25,4.91,46.87,2.4,5
-47.18,33.99,-73.77,2.58,-56.46,-2.98,-76.25,4.91,47.3,1.03,5
-47.18,33.99,-73.77,2.58,-56.46,-2.98,-74.17,7.12,46.65,-1.19,5
-50.34,29.27,-73.77,2.58,-56.46,-2.98,-74.17,7.12,46.13,-0.01,5
-50.34,29.27,-67.27,13.8,-56.46,-2.98,-74.17,7.12,45.54,1.03,5
-50.34,29.27,-67.27,13.8,-61.61,1.62,-74.17,7.12,44.98,4.68,5
-50.34,29.27,-67.27,13.8,-61.61,1.62,-71.62,9.3,44.69,4.88,5
-45.69,35.01,-67.27,13.8,-61.61,1.62,-71.62,9.3,44.88,4.83,5
-45.69,35.01,-73.09,7.99,-61.61,1.62,-71.62,9.3,44.53,4.31,5
-45.69,35.01,-73.09,7.99,-54.98,0.47,-71.62,9.3,44.23,3.81,5
-45.69,35.01,-73.09,7.99,-54.98,0.47,-78.15,2.64,44.3,4.03,5
-48.67,32.2,-73.09,7.99,-54.98,0.47,-78.15,2.64,44.45,4.03,5
-48.67,32.2,-70.85,10.46,-54.98,0.47,-78.15,2.64,44.53,4.2,5
-48.67,32.2,-70.85,10.46,-55.71,1.61,-78.15,2.64,44.56,4.24,5
-48.67,32.2,-70.85,10.46,-55.71,1.61,-76.83,4.5,44.35,4.31,5
-45.77,35.02,-70.85,10.46,-55.71,1.61,-76.83,4.5,44.14,4.28,5
-45.77,35.02,-72.4,8.96,-55.71,1.61,-76.83,4.5,44.26,4.39,5
-45.77,35.02,-72.4,8.96,-54.22,0.03,-76.83,4.5,44.12,4.17,5
-45.77,35.02,-72.4,8.96,-54.22,0.03,-75.12,6.09,44.02,4.1,5
-47.92,33.1,-72.4,8.96,-54.22,0.03,-75.12,6.09,44.0,3.97,5
-47.92,33.1,-72.91,7.9,-54.22,0.03,-75.12,6.09,43.93,3.89,5
-47.92,33.1,-72.91,7.9,-53.7,-0.38,-75.12,6.09,43.65,3.69,5
-47.92,33.1,-72.91,7.9,-53.7,-0.38,-75.67,5.59,43.7,3.65,5
-48.34,32.61,-72.91,7.9,-53.7,-0.38,-75.67,5.59,43.7,3.73,5
-48.34,32.61,-72.36,8.98,-53.7,-0.38,-75.67,5.59,43.75,3.88,5
-48.34,32.61,-72.36,8.98,-54.08,-0.07,-75.67,5.59,43.81,3.86,5
-48.34,32.61,-72.36,8.98,-54.08,-0.07,-77.03,4.34,43.41,3.75,5
-48.29,32.96,-72.36,8.98,-54.08,-0.07,-77.03,4.34,43.29,3.83,5
-48.29,32.96,-71.8,8.94,-54.08,-0.07,-77.03,4.34,43.48,4.08,5
-48.29,32.96,-71.8,8.94,-59.42,0.96,-77.03,4.34,45.08,4.36,5
-48.29,32.96,-71.8,8.94,-59.42,0.96,-76.69,2.72,47.73,1.31,5
-49.46,28.25,-71.8,8.94,-59.42,0.96,-76.69,2.72,48.67,-0.22,5
-49.46,28.25,-76.93,3.9,-59.42,0.96,-76.69,2.72,48.58,-1.75,5
-49.46,28.25,-76.93,3.9,-54.14,-9.02,-76.69,2.72,47.21,-3.28,5
-49.46,28.25,-76.93,3.9,-54.14,-9.02,-75.09,-0.35,47.3,-2.81,5
-50.59,27.94,-76.93,3.9,-54.14,-9.02,-75.09,-0.35,49.04,-3.35,5
-50.59,27.94,-71.47,-2.43,-54.14,-9.02,-75.09,-0.35,49.74,-4.53,5
-50.59,27.94,-71.47,-2.43,-52.17,-12.38,-75.09,-0.35,49.91,-6.05,5
-50.59,27.94,-71.47,-2.43,-52.17,-12.38,-74.45,-2.1,49.66,-5.37,5
-52.49,26.13,-71.47,-2.43,-52.17,-12.38,-74.45,-2.1,49.37,-4.04,5
-52.49,26.13,-79.71,0.81,-52.17,-12.38,-74.45,-2.1,47.7,-5.1,5
-52.49,26.13,-79.71,0.81,-51.55,-10.23,-74.45,-2.1,47.18,-6.16,5
-52.49,26.13,-79.71,0.81,-51.55,-10.23,-70.11,-8.07,47.94,-8.92,5
-53.26,21.28,-79.71,0.81,-51.55,-10.23,-70.11,-8.07,49.11,-9.01,5
-53.26,21.28,-73.88,-1.05,-51.55,-10.23,-70.11,-8.07,48.89,-9.21,5
-53.26,21.28,-73.88,-1.05,-52.82,-13.14,-70.11,-8.07,48.53,-8.0,5
-53.26,21.28,-73.88,-1.05,-52.82,-13.14,-71.88,-6.57,48.57,-7.03,5
-51.35,27.23,-73.88,-1.05,-52.82,-13.14,-71.88,-6.57,48.32,-4.64,5
-51.35,27.23,-75.46,4.74,-52.82,-13.14,-71.88,-6.57,47.79,-3.98,5
-37.77,12.85,-28.66,1.89,-10.16,18.43,-33.49,7.9,-15.07,8.91,6
-37.94,13.63,-28.66,1.89,-10.16,18.43,-33.49,7.9,-15.25,9.06,6
-37.94,13.63,-28.33,3.02,-10.16,18.43,-33.49,7.9,-15.64,8.93,6
-37.94,13.63,-28.33,3.02,-10.22,18.14,-33.49,7.9,-16.05,8.79,6
-37.94,13.63,-28.33,3.02,-10.22,18.14,-34.01,7.02,-16.09,8.7,6
-37.43,12.62,-28.33,3.02,-10.22,18.14,-34.01,7.02,-16.35,8.51,6
-37.43,12.62,-28.33,1.57,-10.22,18.14,-34.01,7.02,-16.35,8.51,6
-37.43,12.62,-28.33,1.57,-9.47,17.93,-34.01,7.02,-16.55,8.39,6
-37.43,12.62,-28.33,1.57,-9.47,17.93,-33.95,9.14,-16.52,8.39,6
-37.72,10.87,-28.33,1.57,-9.47,17.93,-33.95,9.14,-16.45,8.6,6
-37.72,10.87,-28.52,0.27,-9.47,17.93,-33.95,9.14,-16.52,8.21,6
-37.72,10.87,-28.52,0.27,-9.83,17.88,-33.95,9.14,-15.72,8.37,6
-37.72,10.87,-28.52,0.27,-9.83,17.88,-36.0,9.04,-15.64,8.23,6
-39.58,9.58,-28.52,0.27,-9.83,17.88,-36.0,9.04,-15.11,8.94,6
-39.58,9.58,-32.19,4.67,-9.83,17.88,-36.0,9.04,-15.32,9.12,6
-39.58,9.58,-32.19,4.67,-12.65,20.68,-36.0,9.04,-14.18,10.61,6
-39.58,9.58,-32.19,4.67,-12.65,20.68,-33.23,9.76,-14.0,11.11,6
-30.78,19.72,-32.19,4.67,-12.65,20.68,-33.23,9.76,-16.2,10.93,6
-30.78,19.72,-30.74,-3.92,-12.65,20.68,-33.23,9.76,-17.42,11.68,6
-30.78,19.72,-30.74,-3.92,-4.45,24.84,-33.23,9.76,-18.39,10.07,6
-30.78,19.72,-30.74,-3.92,-4.45,24.84,-32.64,6.29,-17.39,9.68,6
-31.53,14.14,-30.74,-3.92,-4.45,24.84,-32.64,6.29,-16.67,11.22,6
-31.53,14.14,-26.58,1.56,-4.45,24.84,-32.64,6.29,-16.6,10.86,6
-31.53,14.14,-26.58,1.56,-8.81,19.99,-32.64,6.29,-16.59,10.44,6
-31.53,14.14,-26.58,1.56,-8.81,19.99,-32.34,3.3,-16.73,5.37,6
-39.09,8.62,-26.58,1.56,-8.81,19.99,-32.34,3.3,-17.66,5.97,6
-39.09,8.62,-33.45,-0.75,-8.81,19.99,-32.34,3.3,-18.29,7.92,6
-39.09,8.62,-33.45,-0.75,-10.34,25.2,-32.34,3.3,-15.95,9.31,6
-39.09,8.62,-33.45,-0.75,-10.34,25.2,-35.64,8.77,-15.41,10.11,6
-37.19,5.97,-33.45,-0.75,-10.34,25.2,-35.64,8.77,-17.95,10.82,6
-37.19,5.97,-26.59,8.58,-10.34,25.2,-35.64,8.77,-16.6,11.74,6
-37.19,5.97,-26.59,8.58,-10.3,21.87,-35.64,8.77,-16.66,12.84,6
-37.19,5.97,-26.59,8.58,-10.3,21.87,-30.34,12.39,-17.69,12.85,6
-31.23,16.04,-26.59,8.58,-10.3,21.87,-30.34,12.39,-20.82,13.59,6
-31.23,16.04,-23.84,6.39,-10.3,21.87,-30.34,12.39,-21.15,13.44,6
-31.23,16.04,-23.84,6.39,-6.49,22.64,-30.34,12.39,-21.21,13.73,6
-31.23,16.04,-23.84,6.39,-6.49,22.64,-29.21,11.68,-21.74,13.05,6
-30.52,12.91,-23.84,6.39,-6.49,22.64,-29.21,11.68,-22.2,12.72,6
-30.52,12.91,-22.9,5.87,-6.49,22.64,-29.21,11.68,-22.82,12.72,6
-30.52,12.91,-22.9,5.87,-4.7,23.7,-29.21,11.68,-22.98,12.72,6
-30.52,12.91,-22.9,5.87,-4.7,23.7,-28.41,9.35,-23.37,12.76,6
-31.01,12.98,-22.9,5.87,-4.7,23.7,-28.41,9.35,-23.51,12.73,6
-31.01,12.98,-21.32,3.93,-4.7,23.7,-28.41,9.35,-23.47,12.81,6
-31.01,12.98,-21.32,3.93,-5.83,22.83,-28.41,9.35,-23.52,12.86,6
-31.01,12.98,-21.32,3.93,-5.83,22.83,-28.01,11.51,-23.83,12.81,6
-30.64,12.16,-21.32,3.93,-5.83,22.83,-28.01,11.51,-24.05,12.69,6
-30.64,12.16,-21.59,4.39,-5.83,22.83,-28.01,11.51,-24.21,12.64,6
-30.64,12.16,-21.59,4.39,-4.98,22.99,-28.01,11.51,-24.24,12.83,6
-30.64,12.16,-21.59,4.39,-4.98,22.99,-27.63,9.78,-24.24,12.91,6
-29.79,12.78,-21.59,4.39,-4.98,22.99,-27.63,9.78,-24.24,12.9,6
-29.79,12.78,-21.06,4.06,-4.98,22.99,-27.63,9.78,-24.57,12.6,6
-29.79,12.78,-21.06,4.06,-3.91,23.46,-27.63,9.78,-24.82,12.67,6
-29.79,12.78,-21.06,4.06,-3.91,23.46,-26.88,10.35,-24.9,12.81,6
-28.92,12.06,-21.06,4.06,-3.91,23.46,-26.88,10.35,-24.91,12.78,6
-28.92,12.06,-19.84,3.65,-3.91,23.46,-26.88,10.35,-25.74,12.67,6
-28.92,12.06,-19.84,3.65,-3.17,23.95,-26.88,10.35,-26.38,12.61,6
-28.92,12.06,-19.84,3.65,-3.17,23.95,-26.52,9.07,-26.74,12.47,6
-28.67,11.4,-19.84,3.65,-3.17,23.95,-26.52,9.07,-26.54,12.5,6
-28.67,11.4,-18.92,3.06,-3.17,23.95,-26.52,9.07,-26.8,12.44,6
-28.67,11.4,-18.92,3.06,-1.43,23.33,-26.52,9.07,-26.97,12.74,6
-28.67,11.4,-18.92,3.06,-1.43,23.33,-26.03,11.24,-27.06,12.68,6
-27.49,9.29,-18.92,3.06,-1.43,23.33,-26.03,11.24,-27.44,12.61,6
-27.49,9.29,-19.42,3.79,-1.43,23.33,-26.03,11.24,-27.6,12.51,6
-27.49,9.29,-19.42,3.79,-2.72,22.15,-26.03,11.24,-27.59,12.43,6
-27.49,9.29,-19.42,3.79,-2.72,22.15,-26.23,10.42,-27.07,12.54,6
-28.51,11.28,-19.42,3.79,-2.72,22.15,-26.23,10.42,-27.11,12.54,6
-28.51,11.28,-19.8,3.02,-2.72,22.15,-26.23,10.42,-26.92,12.64,6
-28.51,11.28,-19.8,3.02,-3.09,24.27,-26.23,10.42,-26.84,12.66,6
-28.51,11.28,-19.8,3.02,-3.09,24.27,-26.87,12.44,-26.78,12.62,6
-28.37,11.22,-19.8,3.02,-3.09,24.27,-26.87,12.44,-26.74,13.13,6
-28.37,11.22,-19.49,3.56,-3.09,24.27,-26.87,12.44,-26.85,12.73,6
-28.37,11.22,-19.49,3.56,-2.72,24.65,-26.87,12.44,-27.1,12.78,6
-28.37,11.22,-19.49,3.56,-2.72,24.65,-25.47,10.04,-27.3,12.65,6
