-50.34,29.27,-67.27,13.8,-61.61,1.62,-74.17,7.12,44.98,4.68,0
-50.34,29.27,-67.27,13.8,-61.61,1.62,-71.62,9.3,44.69,4.88,0
-45.69,35.01,-67.27,13.8,-61.61,1.62,-71.62,9.3,44.88,4.83,0
-45.69,35.01,-73.09,7.99,-61.61,1.62,-71.62,9.3,44.53,4.31,0
-45.69,35.01,-73.09,7.99,-54.98,0.47,-71.62,9.3,44.23,3.81,0
-45.69,35.01,-73.09,7.99,-54.98,0.47,-78.15,2.64,44.3,4.03,0
-48.67,32.2,-73.09,7.99,-54.98,0.47,-78.15,2.64,44.45,4.03,0
-48.67,32.2,-70.85,10.46,-54.98,0.47,-78.15,2.64,44.53,4.2,0
-48.67,32.2,-70.85,10.46,-55.71,1.61,-78.15,2.64,44.56,4.24,0
-48.67,32.2,-70.85,10.46,-55.71,1.61,-76.83,4.5,44.35,4.31,0
-45.77,35.02,-70.85,10.46,-55.71,1.61,-76.83,4.5,44.14,4.28,0
-45.77,35.02,-72.4,8.96,-55.71,1.61,-76.83,4.5,44.26,4.39,0
-45.77,35.02,-72.4,8.96,-54.22,0.03,-76.83,4.5,44.12,4.17,0
-45.77,35.02,-72.4,8.96,-54.22,0.03,-75.12,6.09,44.02,4.1,0
-47.92,33.1,-72.4,8.96,-54.22,0.03,-75.12,6.09,44.0,3.97,0
-47.92,33.1,-72.91,7.9,-54.22,0.03,-75.12,6.09,43.93,3.89,0
-47.92,33.1,-72.91,7.9,-53.7,-0.38,-75.12,6.09,43.65,3.69,0
-47.92,33.1,-72.91,7.9,-53.7,-0.38,-75.67,5.59,43.7,3.65,0
-48.34,32.61,-72.91,7.9,-53.7,-0.38,-75.67,5.59,43.7,3.73,0
-48.34,32.61,-72.36,8.98,-53.7,-0.38,-75.67,5.59,43.75,3.88,0
-48.34,32.61,-72.36,8.98,-54.08,-0.07,-75.67,5.59,43.81,3.86,0
-48.34,32.61,-72.36,8.98,-54.08,-0.07,-77.03,4.34,43.41,3.75,0
-48.29,32.96,-72.36,8.98,-54.08,-0.07,-77.03,4.34,43.29,3.83,0
-48.29,32.96,-71.8,8.94,-54.08,-0.07,-77.03,4.34,43.48,4.08,0
-48.29,32.96,-71.8,8.94,-59.42,0.96,-77.03,4.34,45.08,4.36,0
-48.29,32.96,-71.8,8.94,-59.42,0.96,-76.69,2.72,47.73,1.31,0
-49.46,28.25,-71.8,8.94,-59.42,0.96,-76.69,2.72,48.67,-0.22,0
-49.46,28.25,-76.93,3.9,-59.42,0.96,-76.69,2.72,48.58,-1.75,0
-49.46,28.25,-76.93,3.9,-54.14,-9.02,-76.69,2.72,47.21,-3.28,0
-49.46,28.25,-76.93,3.9,-54.14,-9.02,-75.09,-0.35,47.3,-2.81,0
-50.59,27.94,-76.93,3.9,-54.14,-9.02,-75.09,-0.35,49.04,-3.35,0
-50.59,27.94,-71.47,-2.43,-54.14,-9.02,-75.09,-0.35,49.74,-4.53,0
-50.59,27.94,-71.47,-2.43,-52.17,-12.38,-75.09,-0.35,49.91,-6.05,0
-50.59,27.94,-71.47,-2.43,-52.17,-12.38,-74.45,-2.1,49.66,-5.37,0
-52.49,26.13,-71.47,-2.43,-52.17,-12.38,-74.45,-2.1,49.37,-4.04,0
-52.49,26.13,-79.71,0.81,-52.17,-12.38,-74.45,-2.1,47.7,-5.1,0
-52.49,26.13,-79.71,0.81,-51.55,-10.23,-74.45,-2.1,47.18,-6.16,0
-52.49,26.13,-79.71,0.81,-51.55,-10.23,-70.11,-8.07,47.94,-8.92,0
-53.26,21.28,-79.71,0.81,-51.55,-10.23,-70.11,-8.07,49.11,-9.01,0
-53.26,21.28,-73.88,-1.05,-51.55,-10.23,-70.11,-8.07,48.89,-9.21,0
-53.26,21.28,-73.88,-1.05,-52.82,-13.14,-70.11,-8.07,48.53,-8.0,0
-53.26,21.28,-73.88,-1.05,-52.82,-13.14,-71.88,-6.57,48.57,-7.03,0
-51.35,27.23,-73.88,-1.05,-52.82,-13.14,-71.88,-6.57,48.32,-4.64,0
-51.35,27.23,-75.46,4.74,-52.82,-13.14,-71.88,-6.57,47.79,-3.98,0
-37.77,12.85,-28.66,1.89,-10.16,18.43,-33.49,7.9,-15.07,8.91,1
-37.94,13.63,-28.66,1.89,-10.16,18.43,-33.49,7.9,-15.25,9.06,1
-37.94,13.63,-28.33,3.02,-10.16,18.43,-33.49,7.9,-15.64,8.93,1
-37.94,13.63,-28.33,3.02,-10.22,18.14,-33.49,7.9,-16.05,8.79,1
-37.94,13.63,-28.33,3.02,-10.22,18.14,-34.01,7.02,-16.09,8.7,1
-37.43,12.62,-28.33,3.02,-10.22,18.14,-34.01,7.02,-16.35,8.51,1
-37.43,12.62,-28.33,1.57,-10.22,18.14,-34.01,7.02,-16.35,8.51,1
-37.43,12.62,-28.33,1.57,-9.47,17.93,-34.01,7.02,-16.55,8.39,1
-37.43,12.62,-28.33,1.57,-9.47,17.93,-33.95,9.14,-16.52,8.39,1
