f0x,f0y,f1x,f1y,f2x,f2y,f3x,f3y,roll,pitch,label
-15.9,28.31,51.3,10.8,69.15,4.69,59.37,-13.5,74.01,0.35,9
-15.9,28.31,51.3,10.8,69.15,4.69,56.18,-15.1,73.95,0.36,9
-12.55,28.3,51.3,10.8,69.15,4.69,56.18,-15.1,73.91,0.52,9
-12.55,28.3,47.12,11.59,69.68,4.64,55.58,-14.53,73.42,0.59,9
-14.06,27.3,47.12,11.59,69.68,4.64,55.58,-14.53,73.6,0.54,9
-14.06,27.3,46.74,10.98,69.68,4.64,55.58,-14.53,73.86,0.35,9
-13.85,28.03,47.96,10.41,68.02,3.27,53.35,-15.75,73.87,-0.03,9
-13.85,28.03,47.96,10.41,68.02,3.27,55.98,-13.59,73.88,0.03,9
-16.56,25.32,47.96,10.41,68.02,3.27,55.98,-13.59,73.87,0.1,9
-16.56,25.32,47.04,10.78,67.64,4.57,57.23,-13.99,74.92,0.64,9
-12.22,27.78,47.04,10.78,67.64,4.57,57.23,-13.99,75.14,0.68,9
-12.22,27.78,48.23,10.74,67.64,4.57,57.23,-13.99,75.15,0.66,9
-12.96,34.68,55.29,15.39,67.19,10.08,58.57,-7.48,79.4,4.64,9
-25.17,32.49,55.29,15.39,67.19,10.08,58.57,-7.48,80.01,4.4,9
-25.17,32.49,47.51,13.11,67.19,10.08,58.57,-7.48,80.8,4.37,9
-25.17,32.49,47.51,13.11,64.53,9.32,62.09,-6.89,81.23,4.59,9
-14.83,30.08,47.51,13.11,64.53,9.32,62.09,-6.89,81.54,4.61,9
-14.83,30.08,52.11,13.32,64.53,9.32,62.09,-6.89,81.58,4.48,9
-14.83,30.08,52.11,13.32,65.07,8.47,62.09,-6.89,81.22,4.07,9
-23.81,43.01,55.96,13.76,66.84,10.96,66.04,-7.16,84.53,6.09,9
-23.81,43.01,57.34,13.18,66.84,10.96,66.04,-7.16,84.15,6.15,9
-23.81,43.01,57.34,13.18,63.53,12.32,66.04,-7.16,84.12,5.92,9
-25.68,41.57,55.02,10.86,63.53,12.32,66.06,-2.95,82.36,3.9,9
-25.68,41.57,55.02,10.86,66.72,8.23,66.06,-2.95,82.37,3.66,9
-25.68,41.57,55.02,10.86,66.72,8.23,63.84,-9.4,82.78,3.53,9
-25.09,40.67,55.02,10.86,66.72,8.23,63.84,-9.4,83.01,3.44,9
-27.94,40.75,53.16,9.85,64.38,3.38,59.68,-10.0,79.9,0.66,9
-27.94,40.75,53.16,9.85,64.38,3.38,59.94,-12.03,81.18,-0.21,9
-32.88,35.91,53.16,9.85,64.38,3.38,59.94,-12.03,82.44,-0.52,9
-32.88,35.91,58.29,5.36,64.38,3.38,59.94,-12.03,83.14,-1.58,9
-32.88,35.91,58.29,5.36,72.15,4.57,59.94,-12.03,82.4,-1.47,9
-32.88,35.91,58.29,5.36,72.15,4.57,57.54,-16.4,80.7,-1.76,9
-26.09,39.49,58.29,5.36,72.15,4.57,57.54,-16.4,79.58,-2.04,9
-26.09,39.49,56.25,6.68,72.15,4.57,57.54,-16.4,80.51,-2.04,9
-26.09,39.49,56.25,6.68,76.69,4.63,57.54,-16.4,82.6,-2.35,9
-17.1,31.28,55.24,6.95,71.02,1.84,66.48,-11.23,79.89,-1.13,9
-17.1,31.28,51.34,6.05,71.02,1.84,66.48,-11.23,79.93,-1.24,9
-17.1,31.28,51.34,6.05,72.2,5.71,66.48,-11.23,80.51,-1.2,9
-17.1,31.28,51.34,6.05,72.2,5.71,63.89,-13.66,80.67,-1.13,9
-17.52,32.49,56.04,6.29,72.2,5.71,63.89,-13.66,80.74,-1.05,9
-17.52,32.49,56.04,6.29,70.5,4.81,63.89,-13.66,80.89,-1.04,9
-17.52,32.49,56.04,6.29,70.5,4.81,63.53,-15.07,81.0,-1.05,9
-15.21,32.12,56.04,6.29,70.5,4.81,63.53,-15.07,80.99,-1.08,9
-15.21,32.12,52.74,7.1,70.5,4.81,63.53,-15.07,80.86,-1.12,9
-16.81,32.32,55.93,5.75,70.02,6.44,61.46,-15.48,80.69,-1.01,9
-15.89,31.95,55.93,5.75,70.02,6.44,61.46,-15.48,80.68,-1.04,9
-15.89,31.95,53.6,6.94,70.02,6.44,61.46,-15.48,80.72,-1.02,9
-15.89,31.95,53.6,6.94,71.22,4.59,61.46,-15.48,80.68,-0.98,9
-15.64,32.42,53.6,6.94,71.22,4.59,63.95,-12.98,80.56,-0.9,9
-15.64,32.42,53.32,6.41,71.22,4.59,63.95,-12.98,80.59,-0.94,9
-15.64,32.42,53.32,6.41,70.13,5.61,63.95,-12.98,80.62,-0.95,9
-15.64,32.42,53.32,6.41,70.13,5.61,62.07,-14.15,80.44,-1.05,9
-15.67,32.01,53.35,5.79,71.88,5.11,64.19,-11.86,80.5,-0.93,9
-15.67,32.01,53.35,5.79,70.22,5.26,64.19,-11.86,80.52,-0.96,9
-15.67,32.01,53.35,5.79,70.22,5.26,62.76,-13.49,80.44,-0.97,9
-15.0,32.5,53.35,5.79,70.22,5.26,62.76,-13.49,80.55,-0.92,9
-15.0,32.5,52.89,6.85,69.0,5.39,62.76,-13.49,80.47,-0.9,9
-15.0,32.5,52.89,6.85,69.0,5.39,66.22,-11.88,80.49,-0.91,9
-15.33,32.54,52.89,6.85,69.0,5.39,66.22,-11.88,80.59,-0.86,9
-15.33,32.54,54.66,4.96,69.0,5.39,66.22,-11.88,80.61,-0.86,9
-15.95,31.96,52.99,4.42,67.61,6.03,65.94,-12.91,79.8,-1.03,9
-15.95,31.96,52.99,4.42,70.3,3.13,65.94,-12.91,79.79,-1.18,9
-15.95,31.96,52.99,4.42,70.3,3.13,62.12,-14.19,79.75,-1.25,9
-14.85,31.18,52.99,4.42,70.3,3.13,62.12,-14.19,79.87,-1.27,9
-14.85,31.18,54.1,5.89,70.3,3.13,62.12,-14.19,79.86,-1.2,9
-14.85,31.18,54.1,5.89,68.72,4.35,62.12,-14.19,79.76,-1.18,9
-15.68,32.16,54.1,5.89,68.72,4.35,62.35,-14.52,79.87,-1.22,9
-15.68,32.16,53.69,5.49,68.72,4.35,62.35,-14.52,79.99,-1.11,9
-15.68,32.16,53.69,5.49,69.98,5.02,62.35,-14.52,80.21,-0.95,9
-15.68,32.16,53.69,5.49,69.98,5.02,63.74,-12.89,80.22,-0.96,9
-14.61,31.6,52.12,6.88,70.37,4.09,63.37,-12.24,79.78,-0.52,9
-14.61,31.6,52.23,8.02,70.37,4.09,63.37,-12.24,79.79,-0.48,9
-14.61,31.6,52.23,8.02,69.18,4.97,63.37,-12.24,79.62,-0.46,9
-14.61,31.6,52.23,8.02,69.18,4.97,61.2,-14.08,79.56,-0.52,9
-15.44,31.95,52.23,8.02,69.18,4.97,61.2,-14.08,79.52,-0.48,9
-15.44,31.95,54.22,5.16,69.68,5.99,61.2,-14.08,79.72,-0.25,9
-15.44,31.95,54.22,5.16,69.68,5.99,64.5,-11.82,79.69,-0.03,9
-14.6,32.08,54.22,5.16,69.68,5.99,64.5,-11.82,79.65,-0.03,9
-14.6,32.08,54.75,7.71,69.68,5.99,64.5,-11.82,79.58,-0.38,9
-20.76,29.2,54.16,7.31,71.52,6.01,61.24,-12.95,77.47,-2.02,9
-16.0,28.99,54.16,7.31,71.52,6.01,61.24,-12.95,77.15,-1.69,9
-16.0,28.99,57.77,4.03,71.52,6.01,61.24,-12.95,78.13,-1.79,9
-16.0,28.99,57.77,4.03,68.4,7.21,61.05,-15.11,77.09,-2.53,9
-19.05,28.49,57.77,4.03,68.4,7.21,61.05,-15.11,76.88,-3.07,9
-19.05,28.49,51.95,7.53,68.4,7.21,61.05,-15.11,76.85,-3.41,9
-19.05,28.49,51.95,7.53,71.56,2.47,61.05,-15.11,76.6,-3.3,9
-18.31,30.8,50.76,6.4,70.3,3.89,60.68,-14.55,76.78,-1.88,9
-16.57,30.51,50.76,6.4,70.3,3.89,60.68,-14.55,76.8,-1.87,9
-16.57,30.51,50.75,8.02,70.3,3.89,60.68,-14.55,76.78,-1.81,9
-16.57,30.51,50.75,8.02,69.87,3.56,60.68,-14.55,76.75,-1.88,9
-16.8,30.55,50.75,8.02,69.87,3.56,59.66,-16.42,77.01,-2.26,9
-16.8,30.55,52.04,6.98,69.87,3.56,59.66,-16.42,77.0,-2.12,9
-16.8,30.55,52.04,6.98,71.03,4.78,59.66,-16.42,77.17,-2.03,9
-16.8,30.55,52.04,6.98,71.03,4.78,60.51,-16.18,77.18,-1.8,9
-15.53,31.31,50.54,8.8,70.85,4.38,62.45,-11.86,77.01,-0.99,9
-15.53,31.31,54.65,7.32,70.85,4.38,62.45,-11.86,77.46,-0.82,9
-15.53,31.31,54.65,7.32,68.18,2.28,62.45,-11.86,76.53,-1.08,9
-15.53,31.31,54.65,7.32,68.18,2.28,62.21,-15.25,76.73,-1.3,9
-21.36,32.72,54.65,7.32,68.18,2.28,62.21,-15.25,76.56,-1.67,9
-21.36,32.72,49.6,6.29,68.18,2.28,62.21,-15.25,75.64,-2.24,9
-21.36,32.72,49.6,6.29,74.26,3.21,62.21,-15.25,76.11,-2.15,9
-21.36,32.72,49.6,6.29,74.26,3.21,60.65,-12.44,76.25,-1.56,9
-15.96,32.86,52.62,10.63,67.56,8.13,65.33,-10.99,77.86,1.26,9
-15.96,32.86,52.62,10.63,68.16,6.96,65.33,-10.99,77.81,1.36,9
-15.96,32.86,52.62,10.63,68.16,6.96,64.9,-11.6,77.59,1.22,9
-15.77,33.63,52.6,9.25,68.48,6.72,64.9,-11.6,77.38,1.36,9
-15.77,33.63,52.6,9.25,68.48,6.72,65.0,-11.08,77.53,1.46,9
-15.47,33.42,52.6,9.25,68.48,6.72,65.0,-11.08,77.35,1.36,9
-14.14,34.4,53.06,10.05,68.62,9.16,68.21,-8.78,78.06,2.22,9
-14.14,34.4,53.06,10.05,69.38,7.95,68.21,-8.78,78.01,2.22,9
-14.14,34.4,53.06,10.05,69.38,7.95,67.1,-9.8,77.89,2.2,9
-15.08,34.07,53.33,10.24,68.23,8.27,67.1,-9.8,77.9,2.22,9
-15.08,34.07,53.33,10.24,68.23,8.27,67.83,-9.6,77.83,2.21,9
-15.18,33.53,53.33,10.24,68.23,8.27,67.83,-9.6,77.85,2.2,9
-14.36,34.52,52.94,10.86,67.87,7.86,67.78,-8.45,77.73,2.52,9
-14.36,34.52,52.94,10.86,68.5,7.6,67.78,-8.45,77.71,2.55,9
-14.36,34.52,52.94,10.86,68.5,7.6,68.17,-8.18,77.77,2.59,9
-15.37,33.98,52.89,10.73,68.5,7.6,68.17,-8.18,77.72,2.6,9
-15.37,33.98,52.89,10.73,67.38,8.14,68.17,-8.18,77.74,2.64,9
-15.37,33.98,52.89,10.73,67.38,8.14,67.59,-9.29,77.67,2.65,9
-14.25,35.64,51.23,13.42,67.04,8.87,67.26,-8.26,77.73,3.38,9
-14.25,35.64,53.51,11.27,67.04,8.87,67.26,-8.26,77.7,3.46,9
-14.25,35.64,53.51,11.27,67.36,8.02,67.26,-8.26,77.7,3.43,9
-13.37,35.42,53.51,11.27,67.36,8.02,67.84,-6.88,77.62,3.6,9
-13.37,35.42,51.72,12.2,67.36,8.02,67.84,-6.88,77.54,3.57,9
-13.37,35.42,51.72,12.2,67.25,8.12,67.84,-6.88,77.49,3.58,9
-14.01,36.17,52.54,11.62,66.27,8.89,67.61,-6.99,77.14,3.87,9
-14.29,35.09,52.54,11.62,66.27,8.89,67.61,-6.99,77.16,3.82,9
-14.29,35.09,51.95,12.39,66.27,8.89,67.61,-6.99,77.15,3.81,9
-14.29,35.09,51.95,12.39,66.48,8.83,67.29,-7.82,77.18,3.86,9
-14.49,35.65,51.95,12.39,66.48,8.83,67.29,-7.82,77.14,3.75,9
-14.49,35.65,51.72,12.45,66.48,8.83,67.29,-7.82,77.16,3.8,9
-14.46,35.76,51.74,11.91,64.47,9.43,68.13,-6.94,76.85,3.73,9
-14.46,35.76,51.74,11.91,64.47,9.43,67.67,-8.18,76.65,3.64,9
-14.78,36.17,51.74,11.91,64.47,9.43,67.67,-8.18,76.62,3.58,9
-14.78,36.17,51.93,12.04,66.38,8.1,67.67,-8.18,76.56,3.7,9
-14.78,36.17,51.93,12.04,66.38,8.1,67.48,-6.97,76.64,3.82,9
-13.76,36.44,51.93,12.04,66.38,8.1,67.48,-6.97,76.71,3.87,9
-12.77,35.56,51.59,12.69,66.28,8.5,67.49,-6.25,76.97,3.98,9
-12.77,35.56,51.59,12.69,65.56,9.41,67.49,-6.25,76.89,3.98,9
-12.77,35.56,51.59,12.69,65.56,9.41,67.84,-7.67,76.73,3.89,9
-14.02,36.23,52.35,11.31,65.56,9.41,67.84,-7.67,76.55,3.82,9
-14.02,36.23,52.35,11.31,65.08,8.91,67.84,-7.67,76.41,3.81,9
-14.02,36.23,52.35,11.31,65.08,8.91,67.09,-7.3,76.38,3.8,9
-13.79,36.29,51.79,12.98,66.05,7.77,67.22,-6.89,76.68,3.98,9
-13.79,36.29,52.16,12.34,66.05,7.77,67.22,-6.89,76.76,4.01,9
-13.79,36.29,52.16,12.34,65.38,9.07,67.22,-6.89,76.75,4.03,9
-13.23,36.08,52.16,12.34,65.38,9.07,67.01,-7.31,76.72,4.02,9
-13.23,36.08,51.81,12.09,65.38,9.07,67.01,-7.31,76.7,4.03,9
-13.23,36.08,51.81,12.09,64.86,8.93,67.01,-7.31,76.54,3.99,9
-13.14,36.54,52.82,11.79,66.87,9.48,67.1,-8.16,77.21,4.1,9
-13.93,35.62,52.82,11.79,66.87,9.48,67.1,-8.16,77.24,4.11,9
-13.93,35.62,51.85,12.51,66.87,9.48,67.1,-8.16,77.22,4.09,9
-13.65,35.42,51.85,12.51,66.65,9.64,67.99,-7.66,77.21,4.14,9
-13.65,35.42,52.62,11.97,66.65,9.64,67.99,-7.66,77.2,4.16,9
-13.65,35.42,52.62,11.97,66.84,9.79,67.99,-7.66,77.21,4.16,9
-13.76,35.01,52.3,12.64,67.16,9.94,66.74,-6.92,77.56,4.23,9
-12.7,35.38,52.3,12.64,67.16,9.94,66.74,-6.92,77.69,4.15,9
-12.7,35.38,53.61,11.0,67.16,9.94,66.74,-6.92,77.78,4.25,9
-12.7,35.38,53.61,11.0,68.16,9.55,71.74,-6.43,78.57,4.55,9
-11.11,35.97,53.61,11.0,68.16,9.55,71.74,-6.43,78.74,4.83,9
-11.11,35.97,54.31,13.32,68.16,9.55,71.74,-6.43,79.16,5.25,9
-11.11,35.97,54.31,13.32,67.25,11.14,71.74,-6.43,79.29,5.26,9
-13.0,35.09,53.82,13.38,66.5,10.93,70.96,-6.26,78.7,5.08,9
-10.89,35.84,53.82,13.38,66.5,10.93,70.96,-6.26,78.65,5.0,9
-10.89,35.84,54.73,11.27,66.5,10.93,70.96,-6.26,78.4,4.75,9
-10.89,35.84,54.73,11.27,66.79,8.79,70.96,-6.26,77.78,4.15,9
-10.89,35.84,54.73,11.27,66.79,8.79,68.02,-8.01,76.6,3.16,9
-18.84,35.74,54.73,11.27,66.79,8.79,68.02,-8.01,76.26,3.38,9
-18.84,35.74,47.94,13.69,66.79,8.79,68.02,-8.01,74.57,2.81,9
-18.84,35.74,47.94,13.69,68.51,7.47,68.02,-8.01,73.55,1.84,9
-22.54,28.16,48.67,6.31,71.22,0.71,54.07,-22.28,73.49,-6.52,9
-20.46,26.16,50.77,4.4,72.58,-1.12,54.07,-22.13,74.11,-6.88,9
-20.46,26.16,46.31,12.27,72.58,-1.12,54.07,-22.13,74.34,-6.77,9
-20.46,26.16,46.31,12.27,67.99,-2.53,54.07,-22.13,71.88,-6.38,9
-28.78,39.71,-51.05,15.33,-63.73,-17.23,67.41,-4.54,70.74,2.79,2
-28.78,39.71,-51.05,15.33,-69.57,-10.08,67.41,-4.54,68.07,3.02,2
-28.78,39.71,-51.05,15.33,-69.57,-10.08,61.28,-9.38,67.09,3.34,2
-25.17,38.41,-48.36,21.86,-59.33,-21.39,64.1,-6.8,69.59,3.64,2
-24.79,43.11,-45.98,24.01,-67.33,-13.47,68.93,-5.07,72.94,6.28,2
-24.79,43.11,-45.98,24.01,-67.33,-13.47,64.23,-9.48,73.22,5.8,2
-28.82,41.81,-45.98,24.01,-67.33,-13.47,64.23,-9.48,72.71,5.76,2
-28.82,41.81,-46.33,21.93,-65.81,-15.71,74.31,-5.68,73.5,5.53,2
-23.53,45.63,-46.33,21.93,-65.81,-15.71,74.31,-5.68,73.54,5.99,2
-28.35,40.65,-45.84,18.32,-65.81,-15.82,64.84,-10.08,71.6,2.98,2
-26.19,40.7,-45.84,18.32,-65.81,-15.82,64.84,-10.08,71.53,3.01,2
-26.19,40.7,-44.87,18.59,-65.81,-15.82,64.84,-10.08,72.58,3.07,2
-24.86,42.53,-44.87,18.59,-64.15,-16.89,69.13,-8.56,73.68,3.53,2
-24.86,42.53,-45.62,18.2,-64.15,-16.89,69.13,-8.56,73.7,3.32,2
-26.55,40.42,-46.31,18.48,-64.15,-17.09,64.21,-10.01,71.57,2.26,2
-26.55,40.42,-47.45,18.3,-64.15,-17.09,64.21,-10.01,71.43,2.26,2
-26.04,41.1,-46.95,17.58,-64.06,-17.38,64.07,-9.94,71.54,1.96,2
-26.04,41.1,-46.95,17.58,-62.91,-18.49,64.07,-9.94,71.5,1.98,2
-27.56,40.62,-44.29,19.45,-64.55,-16.87,63.2,-8.44,71.2,1.84,2
-27.56,40.62,-44.29,19.45,-64.49,-16.97,63.2,-8.44,71.53,1.99,2
-25.38,41.05,-45.11,17.22,-63.98,-17.07,66.68,-8.1,72.28,2.26,2
-25.38,41.05,-45.11,17.22,-63.98,-17.07,66.3,-9.03,72.25,2.29,2
-29.34,39.52,-50.78,16.94,-63.69,-17.25,53.05,-11.05,66.09,0.36,2
-29.34,39.52,-50.78,16.94,-62.5,-19.08,53.05,-11.05,66.71,0.8,2
-29.34,39.52,-50.78,16.94,-62.5,-19.08,59.23,-9.17,67.43,1.12,2
-28.17,39.86,-45.43,13.97,-67.85,-13.52,59.23,-9.17,68.6,1.27,2
-28.17,39.86,-45.43,13.97,-67.85,-13.52,58.05,-8.91,68.11,1.05,2
-32.64,36.32,-45.43,13.97,-67.85,-13.52,58.05,-8.91,67.6,0.49,2
-25.8,40.13,-48.49,17.79,-63.39,-17.9,61.56,-9.18,70.15,1.9,2
-25.8,40.13,-48.49,17.79,-63.39,-17.9,65.45,-8.63,70.72,1.96,2
-27.02,40.26,-44.28,16.64,-65.28,-15.77,62.72,-8.44,71.0,2.25,2
-26.85,40.0,-44.28,16.64,-65.28,-15.77,62.72,-8.44,70.93,2.27,2
-25.75,40.28,-44.25,19.47,-63.95,-16.89,65.59,-7.81,71.67,2.93,2
-25.75,40.28,-44.25,19.47,-63.95,-16.89,64.39,-7.75,71.71,2.94,2
-25.79,40.27,-45.08,19.23,-64.96,-15.97,64.39,-7.75,71.59,2.95,2
-25.79,40.27,-45.08,19.23,-64.96,-15.97,63.69,-7.6,71.55,2.91,2
-24.64,41.02,-45.08,19.23,-64.96,-15.97,63.69,-7.6,71.63,2.88,2
-25.81,41.31,-45.32,18.62,-64.73,-16.34,64.77,-7.91,71.03,2.84,2
-25.81,41.31,-45.32,18.62,-65.08,-16.15,64.77,-7.91,70.92,2.8,2
-25.66,41.09,-45.7,18.94,-65.08,-16.15,64.97,-8.11,70.84,2.78,2
-25.66,41.09,-45.7,18.94,-65.22,-16.05,64.97,-8.11,70.89,2.85,2
-25.66,41.09,-45.7,18.94,-65.22,-16.05,64.82,-7.03,70.87,2.86,2
-25.42,41.33,-45.07,18.64,-65.07,-16.12,64.48,-7.9,71.38,2.99,2
-25.42,41.33,-44.84,19.04,-65.07,-16.12,64.48,-7.9,71.35,2.98,2
-25.42,41.4,-44.84,19.04,-64.9,-16.25,64.98,-7.09,71.32,2.99,2
-25.42,41.4,-45.16,18.09,-64.9,-16.25,64.98,-7.09,71.27,3.0,2
-25.58,40.91,-45.06,19.41,-64.64,-16.4,64.74,-6.93,71.41,3.46,2
-25.58,40.91,-45.06,19.41,-64.64,-16.4,66.14,-7.12,71.53,3.51,2
-24.33,41.35,-44.56,19.4,-65.0,-16.18,66.14,-7.12,71.71,3.54,2
-24.33,41.35,-44.56,19.4,-65.0,-16.18,66.06,-6.55,71.77,3.57,2
-25.71,41.27,-44.29,19.79,-65.16,-15.89,65.02,-7.23,71.52,3.6,2
-25.71,41.27,-44.66,19.24,-65.16,-15.89,65.02,-7.23,71.47,3.6,2
-24.89,41.58,-44.66,19.24,-65.87,-15.12,64.98,-7.75,71.43,3.65,2
-24.89,41.58,-45.27,19.23,-65.87,-15.12,64.98,-7.75,71.41,3.65,2
-25.37,41.66,-45.01,19.29,-65.34,-15.55,64.06,-6.5,71.07,3.76,2
-25.37,41.66,-45.01,19.29,-65.34,-15.55,62.85,-6.57,71.06,3.77,2
-25.08,41.65,-45.2,19.48,-65.17,-15.73,62.85,-6.57,71.03,3.77,2
-25.08,41.65,-45.2,19.48,-65.17,-15.73,63.61,-6.74,70.95,3.77,2
-25.49,41.96,-44.86,19.97,-66.26,-14.84,63.61,-5.9,70.71,3.72,2
-25.49,41.96,-45.78,18.77,-66.26,-14.84,63.61,-5.9,70.64,3.7,2
-26.0,41.07,-45.78,18.77,-65.76,-15.3,62.75,-5.51,70.42,3.66,2
-26.0,41.07,-45.15,20.31,-65.76,-15.3,62.75,-5.51,70.5,3.69,2
-24.9,41.79,-46.31,18.93,-65.75,-15.31,64.39,-6.2,70.8,3.81,2
-24.9,41.79,-46.31,18.93,-65.75,-15.31,64.43,-6.34,70.82,3.81,2
-25.16,41.71,-44.32,19.69,-65.51,-15.66,64.43,-6.34,70.97,3.8,2
-25.16,41.71,-44.32,19.69,-65.51,-15.66,64.18,-5.89,70.98,3.79,2
-25.5,41.83,-45.92,19.19,-66.08,-15.06,63.68,-5.77,70.52,3.74,2
-25.5,41.83,-44.67,19.88,-66.08,-15.06,63.68,-5.77,70.44,3.67,2
-26.28,41.68,-44.67,19.88,-65.35,-15.98,63.09,-5.46,70.03,3.57,2
-26.28,41.68,-46.14,19.08,-65.35,-15.98,63.09,-5.46,69.89,3.57,2
-26.35,40.14,-45.82,17.97,-69.1,-11.87,61.4,-6.24,69.25,3.27,2
-26.35,40.14,-45.82,17.97,-69.1,-11.87,65.04,-7.23,68.82,3.33,2
-30.44,37.78,-46.55,16.74,-67.64,-13.55,57.21,-7.93,66.77,2.49,2
-28.62,41.46,-46.55,16.74,-67.64,-13.55,57.21,-7.93,66.31,2.04,2
-22.98,41.3,-41.22,21.34,-65.85,-14.57,63.86,-6.22,73.41,4.57,2
-22.98,41.3,-41.22,21.34,-63.65,-15.17,63.86,-6.22,74.26,4.81,2
-21.39,41.87,-40.06,21.35,-63.65,-15.17,63.72,-12.71,75.29,4.54,2
-21.39,41.87,-40.06,21.35,-62.25,-17.03,63.72,-12.71,75.16,4.55,2
-21.93,41.91,-39.95,21.12,-63.73,-15.87,68.05,-6.54,74.99,4.54,2
-21.9,42.05,-39.95,21.12,-63.73,-15.87,68.05,-6.54,74.93,4.5,2
-21.9,42.05,-40.49,21.16,-63.56,-16.39,67.52,-7.04,74.77,4.47,2
-21.97,42.64,-40.49,21.16,-63.56,-16.39,67.52,-7.04,74.84,4.54,2
-21.97,42.64,-40.23,20.78,-63.56,-16.39,67.52,-7.04,74.99,4.59,2
-22.23,41.99,-40.42,20.8,-62.54,-16.96,67.85,-6.22,74.88,4.35,2
-22.23,41.99,-40.42,20.8,-63.71,-15.88,67.85,-6.22,74.92,4.37,2
-22.23,41.99,-40.42,20.8,-63.71,-15.88,68.44,-5.59,74.92,4.35,2
-22.07,41.31,-40.01,21.71,-63.17,-15.91,68.44,-5.59,75.41,4.59,2
-22.07,41.31,-40.01,21.71,-63.17,-15.91,68.24,-6.09,75.39,4.36,2
-29.11,35.96,-46.59,15.11,-59.09,-21.96,59.69,-12.67,69.25,-2.7,2
-29.11,35.96,-50.09,12.26,-59.09,-21.96,59.69,-12.67,68.71,-2.95,2
-31.95,34.64,-48.49,12.04,-59.88,-21.46,58.47,-15.68,67.72,-4.0,2
-31.95,34.64,-48.49,12.04,-59.81,-21.58,58.47,-15.68,68.04,-3.95,2
-21.08,34.48,-38.07,12.26,-52.31,-27.19,55.53,-21.97,76.69,-2.74,2
-21.08,34.48,-38.07,12.26,-52.31,-27.19,71.95,-9.21,76.78,-2.05,2
-20.42,38.62,-38.07,12.26,-52.31,-27.19,71.95,-9.21,76.69,-1.88,2
-29.51,40.31,-49.78,15.86,-67.17,-14.56,60.96,-4.13,63.55,3.36,2
-30.53,40.1,-49.61,21.8,-71.7,-5.72,59.21,-0.83,63.65,6.36,2
-30.53,40.1,-49.61,21.8,-67.71,-13.46,59.21,-0.83,65.39,7.17,2
-30.53,40.1,-49.61,21.8,-67.71,-13.46,59.44,-7.14,66.91,6.67,2
-23.51,44.95,-44.98,20.56,-73.58,-6.12,59.44,-7.14,66.71,6.91,2
-49.68,29.62,-69.54,10.76,-41.59,2.69,-62.47,1.84,44.75,3.2,5
-49.68,29.62,-74.26,4.66,-41.59,2.69,-62.47,1.84,44.83,2.87,5
-49.68,29.62,-74.26,4.66,-43.35,5.28,-62.47,1.84,45.46,2.59,5
-49.68,29.62,-74.26,4.66,-43.35,5.28,-62.15,0.65,45.96,2.68,5
-47.62,31.66,-74.26,4.66,-43.35,5.28,-62.15,0.65,45.62,2.18,5
-47.62,31.66,-73.28,7.83,-41.78,6.5,-62.15,0.65,45.31,1.99,5
-47.62,31.66,-73.28,7.83,-41.78,6.5,-62.79,0.07,44.81,2.71,5
-47.29,32.33,-73.28,7.83,-41.78,6.5,-62.79,0.07,44.64,2.58,5
-45.67,32.18,-73.48,7.42,-42.82,0.83,-65.23,-0.57,48.24,1.67,5
-46.68,31.52,-73.48,7.42,-42.82,0.83,-65.23,-0.57,48.27,1.47,5
-46.68,31.52,-71.28,9.49,-42.82,0.83,-65.23,-0.57,48.49,1.63,5
-46.68,31.52,-71.28,9.49,-43.59,2.53,-65.86,-1.48,48.15,1.4,5
-47.05,31.86,-71.28,9.49,-43.59,2.53,-65.86,-1.48,48.77,1.66,5
-47.05,31.86,-72.83,7.71,-43.59,2.53,-65.86,-1.48,48.55,1.76,5
-47.05,31.86,-72.83,7.71,-44.05,1.19,-65.86,-1.48,48.28,2.11,5
-46.53,30.87,-73.95,7.78,-46.32,-0.31,-66.85,1.96,51.6,1.29,5
-46.53,30.87,-73.55,7.86,-46.32,-0.31,-66.85,1.96,51.67,1.31,5
-46.53,30.87,-73.55,7.86,-47.01,2.48,-66.85,1.96,51.73,1.89,5
-46.53,30.87,-73.55,7.86,-47.01,2.48,-67.93,0.54,51.59,2.21,5
-45.3,33.17,-73.55,7.86,-47.01,2.48,-67.93,0.54,51.65,2.22,5
-45.3,33.17,-75.06,6.25,-47.01,2.48,-67.93,0.54,51.63,2.42,5
-45.3,33.17,-75.06,6.25,-45.21,1.38,-67.93,0.54,51.8,2.19,5
-45.3,33.17,-75.06,6.25,-45.21,1.38,-69.5,0.97,52.1,1.98,5
-43.75,33.24,-75.06,6.25,-45.21,1.38,-69.5,0.97,52.36,2.22,5
-45.67,31.85,-74.41,6.94,-46.78,1.58,-69.03,1.4,51.68,1.81,5
-45.67,31.85,-74.41,6.94,-46.78,1.58,-67.98,-0.28,51.12,1.34,5
-46.45,31.47,-74.41,6.94,-46.78,1.58,-67.98,-0.28,51.24,1.18,5
-46.45,31.47,-73.84,7.55,-46.78,1.58,-67.98,-0.28,51.11,1.29,5
-46.45,31.47,-73.84,7.55,-45.1,1.33,-67.69,0.46,51.12,1.36,5
-46.81,30.56,-73.84,7.55,-45.1,1.33,-67.69,0.46,51.11,0.85,5
-46.81,30.56,-75.33,6.03,-45.1,1.33,-67.69,0.46,51.11,0.76,5
